external_id,unique_id,expiry_days
21222674,S-RBGRRYY2OT,0
21222673,S-BSGS19RSYY,0
21222671,S-Y0NLYDE7OI,0
21222670,S-SBSYNRADCB,0
21222669,S-XCTEH8LQD6,0
21222668,S-CYBGRONHBO,0
21222656,S-RS1DO7R3DM,0
21222655,S-EODR3D5DTM,0
21222654,S-7BNYCEMDXB,0
21222651,S-S4LZ4NTOPD,0
21222650,S-NNRNRSHLRC,0
21222649,S-RDBE2ZRYTB,0
21222648,S-BASNY2RORR,0
21222647,S-MLZDMSDCOO,0
21222646,S-R8TND63AIY,0
21222645,S-SARTSRPRTG,0
21222636,S-R4YODNXYXT,0
21222635,S-DEZAOAANIO,0
21222633,S-Y730H3OI5A,0
21222632,S-DIMYABVA1R,0
21222631,S-BAZBQLAVRR,0
21222630,S-NT0DNYPRPY,0
21222629,S-LM6SL5BLTB,0
21222628,S-R6ARTCTROM,0
21222627,S-GLEDOP2TRB,0
21222625,S-P9NDNVMQEL,0
21222624,S-1QPRNRPTAO,0
21222623,S-TOEDSYONPD,0
21222622,S-TROMV9DMVT,0
21222620,S-PR71TXTZSY,0
21222618,S-LAOTPVCABY,0
21222617,S-Y3RNDXOA7S,0
21222615,S-NMYBITLEXT,0
21222613,S-OPRAD62S2R,0
21222612,S-7O5X1A7VXH,0
21222611,S-SLSNLOOEXV,0
21222610,S-BBPRYRT2RM,0
21222609,S-87TBMNGVYR,0
21222600,S-VDSY4DYACN,0
21222598,S-EPEEZMDBB2,0
21222597,S-ZOTYQDBLYY,0
21222596,S-TTHGPOAR75,0
21222595,S-M75PBL7BAS,0
21222594,S-ROYAT5NHQC,0
21222593,S-9YEDT5OOZR,0
21222592,S-YE7EDCMOOC,0
21222591,S-OYYPSRLOTR,0
21222590,S-GGCQNOPS7T,0
21222589,S-YBO30YPT1C,0
21222588,S-NIERDMPRTE,0
21222587,S-QE79P7NNRR,0
21222581,S-TX7DB02HNO,0
21222577,S-TNMOCQAEST,0
21222576,S-NOHNZDY2R7,0
21222575,S-RN2PSITTN9,0
21222573,S-AMMRM8IANO,0
21222572,S-PAOYHCDY4X,0
21222571,S-TASSM8B0RE,0
21222570,S-T9R8BOHNR7,0
21222569,S-PALOTENMSB,0
21222568,S-QDE5LSOR8T,0
21222565,S-HBRSRELRO2,0
21222563,S-CTRPT6YBEL,0
21222562,S-8SYYNXMYE7,0
21222560,S-7DCMMY02AO,0
21222559,S-O8LYSTERE2,0
21222558,S-R6T55Z7AHL,0
21222551,S-T6N3LNM2RB,0
21222548,S-GGE5DPBDME,0
21222547,S-OB4RV66BOO,0
21222545,S-O7LRSQNYDO,0
21222544,S-S32H8SVMOB,0
21222543,S-BRLB8MNS9O,0
21222542,S-OAOBADRCDG,0
21222541,S-03P0LTXDPA,0
21222540,S-TCAR0MYROB,0
21222539,S-SR2SRDCOS3,0
21222538,S-PRT9T9LRXN,0
21222536,S-CDRO1O50AP,0
21222535,S-TRLIRPOBR1,0
21222534,S-XRRIRY91LD,0
21222533,S-6LAEMT1SQI,0
21222532,S-REDO7RNSDT,0
21222525,S-ORERNSS93L,0
21222524,S-RRYXGQONP1,0
21222522,S-NTITS8SYTT,0
21222521,S-SDBPDSOAY9,0
21222520,S-1SBNMDBCR3,0
21222519,S-TTCMDI2RR2,0
21222518,S-P4YA5A4Z5R,0
21222517,S-SSSMS5VS3R,0
21222515,S-78L6E6PCNL,0
21222514,S-D2YYEP3ALH,0
21222503,S-RXYOCEDYN3,0
21222502,S-1AN5CTBTSM,0
21222494,S-N1NORR26PA,0
21222492,S-3DP5PRSGOY,0
21222491,S-MRDXR80YER,0
21222490,S-MMITRTPIRO,0
21222489,S-7RRHCPCO7X,0
21222488,S-CONRRMELOM,0
21222487,S-GNMRTTDNTE,0
21222475,S-BDESPRIOLB,0
21222474,S-BTOBDTM2RD,0
21222473,S-QOR0R07DOG,0
21222472,S-C1ZDANTASM,0
21222463,S-CLT2OTYCSO,0
21222461,S-YRDBMODOQZ,0
21222460,S-YMO9M9CEAB,0
21222459,S-V36XCRELQS,0
21222458,S-YLNBZRBTEX,0
21222455,S-1YOYBRDRMY,0
21222446,S-RRCM7AP65S,0
21222443,S-Y8ORGMAABT,0
21222442,S-GY2YPMYOBY,0
21222440,S-R0YDOYROCT,0
21222424,S-CA8TYTBMDP,0
21222423,S-RHCASAO1YS,0
21222421,S-AMDRLASPNO,0
21222420,S-E7NSNMB8PR,0
21222419,S-TAMMGS5TDP,0
21222418,S-Z4M0YECOZR,0
21222417,S-PEBMLRSRRS,0
21222405,S-R83CC4PODT,0
21222398,S-VTYV66NQRY,0
21222396,S-PRAMTLLAPR,0
21222395,S-LVM0NLTBRT,0
21222394,S-OLZLXL0Y5O,0
21222393,S-SBBDDTA1MR,0
21222392,S-AROBMD4BRR,0
21222391,S-4MOBSSC4EY,0
21222390,S-OYXTRV3LTL,0
21222389,S-652Y2RYD7P,0
21222388,S-R5Y1SRMRS5,0
21222387,S-RTRTAS0NS2,0
21222386,S-SRDSRA0SYX,0
21222383,S-HAHCRMRI3O,0
21222381,S-T6P71L28OI,0
21222380,S-AMRSTTDML2,0
21222379,S-OA4O1O7DTN,0
21222376,S-YTRIAZTRNR,0
21222372,S-LARQ6Y6GAO,0
21222371,S-ET7Z9LP25R,0
21222370,S-DSGBOYSDEA,0
21222362,S-MRZLCGRA84,0
21222357,S-OPON0SRS5S,0
21222356,S-S7D1ESYN2P,0
21222349,S-TDRIP82L9S,0
21222348,S-BODREAQ1OE,0
21222347,S-0TAAR8S8OE,0
21222345,S-DTABNT2TZI,0
21222344,S-NMEDEOSZRT,0
21222343,S-LOMYTOPSYO,0
21222342,S-MGISTTTT4D,0
21222335,S-ROYBS8OBTR,0
21222334,S-NBTDHRRNTN,0
21222322,S-BMRRSDRESE,0
21222321,S-M3MDBOR3GL,0
21222320,S-DC30QXANZN,0
21222319,S-RTC8O5RT2H,0
21222318,S-T106Y1AMDT,0
21222316,S-CVR8R2XBSE,0
21222307,S-MRRAIDSYLM,0
21222306,S-ORND8DPSOM,0
21222305,S-G06SRSTNMN,0
21222304,S-YADHB3BRLQ,0
21222303,S-XOERY6TPBD,0
21222302,S-ETTRNPEB7T,0
21222301,S-CS7EERRZE3,0
21222300,S-6RSOA9DO7S,0
21222288,S-LQRTS4LYER,0
21222287,S-B2XDYMDBTD,0
21222285,S-B4NEYDTEXR,0
21222284,S-SE8ZTTICAY,0
21222283,S-N7T6EOPBDR,0
21222282,S-MEY9MNBTRZ,0
21222281,S-TVODSLTLEA,0
21222280,S-EGRNBYVY2D,0
21222264,S-NTMYSLE9NN,0
21222263,S-YPRLMA3YRB,0
21222262,S-DTBR7RMCBT,0
21222260,S-YTNXTMTTSO,0
21222259,S-8MHHSG2CI6,0
21222258,S-8TENHYHC8M,0
21222240,S-DYAOTI6XRH,0
21222239,S-PYODCCNNTL,0
21222219,S-OESLDPNMOQ,0
21222215,S-BSLEIXC4Y2,0
21222214,S-3CNGPRO89B,0
21222213,S-OER7DTOBC3,0
21222211,S-DRD7YP78DT,0
21222210,S-7PYOLYAOP0,0
21222209,S-TSSOLM3RIR,0
21222198,S-4T5DRSYHO0,0
21222196,S-TQMD6V8ALA,0
21222195,S-0SA9M90B7M,0
21222166,S-DBTYXOAP5B,0
21222153,S-A9NCYHR0RA,1
21222151,S-XNXRS2SSDC,0
21222150,S-NIRYRXYXNS,0
21222149,S-RSTTBTOEIS,0
21222148,S-NZISNG1HN3,0
21222147,S-RMEPATDBOG,0
21222135,S-Y7EMVDBY9H,0
21222134,S-X1ZOMTB388,0
21222131,S-RRCTRQARSI,0
21222119,S-SHSIDIB0NT,0
21222118,S-SYVNRTALDN,0
21222117,S-BMNONRBACS,0
21222116,S-MY3MAPMNSX,0
21222115,S-Y2D65SRRLL,0
21222111,S-PSSRDODOST,0
21222109,S-MZATT8ORMC,0
21222108,S-OS87SENHYY,0
21222107,S-ELSTN9R2DH,0
21222101,S-RQAQNZHSNZ,0
21222100,S-ERDSV5D94D,0
21222095,S-R75IR6YMNZ,0
21222094,S-VTCEDNLTSE,0
21222093,S-N9Y30RD2TE,0
21222092,S-E9XPRPRT3E,0
21222071,S-0NTAE7TYO4,0
21222065,S-BPSG0MSP24,0
21222042,S-3YOV2AMPOO,0
21222041,S-PT8BISR9SR,0
21222039,S-TM40R0ORN5,0
21222038,S-DY8OOOMGYE,0
21222030,S-XXRRORSLA2,0
21222022,S-PLMRN5RRMC,0
21222021,S-APGXGTN6CS,0
21222020,S-SYBSDRRCEA,0
21222019,S-SRNRMLRRTR,0
21222018,S-TIERCENVST,0
21222017,S-BMYERPVMDZ,0
21222016,S-QYAQTMDYDT,0
21222015,S-L6PACRT9MR,0
21222014,S-EXTOTYCDTR,0
21222002,S-M2BV8YHPSY,0
21222001,S-TNLPDZNE1I,0
21222000,S-MA4ALTTTQS,0
21221999,S-ZP4POGRS8N,0
21221998,S-Y21RE8ME4A,0
21221997,S-A2ZNCBPHSB,0
21221996,S-TDHVECMOTE,0
21221995,S-ETR0D1N3BR,0
21221994,S-ERNHTT0A1R,0
21221993,S-MS3BXCLCMH,0
21221992,S-EBSRBNA6SB,0
21221990,S-9N7BODLSDN,0
21221989,S-1BIADYNXI0,0
21221988,S-E4ADGP8DSL,0
21221987,S-HCTRTQAOMP,0
21221985,S-1S33A8SPIR,0
21221984,S-7MYVETRY2L,0
21221982,S-YHAYD8TTDA,0
21221967,S-VNOQAMYDBL,0
21221965,S-RSNT8YTV6E,0
21221962,S-NANEPCRB2E,0
21221960,S-TCN7NHXO8S,0
21221958,S-SRRCYEO5M1,0
21221957,S-AL5CTBS8BV,0
21221956,S-EGEMAET6EL,0
21221954,S-TAYYEB0BSM,0
21221951,S-M1RPP1SBPG,0
21221950,S-A5BSPG2P5A,0
21221929,S-RNEMZDLYO2,0
21221905,S-BS3S1RR2AN,0
21221884,S-RH0REC17YY,0
21221871,S-Y6ARTAYROB,0
21221842,S-8HDDSLSBRA,0
21221840,S-BL1AARMRYT,0
21221839,S-T0GC8DCSDX,0
21221826,S-RIRYNAM2AA,0
21221787,S-DPGARIEMCB,0
21221766,S-DAMRYSH9ER,0
21221760,S-APEHATBRZ9,0
21221758,S-BESTRDRTBT,0
21221745,S-LRCRBOTL1T,0
21221741,S-6DMERDNADS,0
21221707,S-PVZE7GN1RT,0
21221702,S-OAAD8SS6NO,0
21221701,S-B0RRDSRPO3,0
21221700,S-NORRVLC7SO,0
21221696,S-VDBYYGRGXV,0
21221678,S-VTERTY4RRR,0
21221654,S-DCYNGLDDDO,0
21221653,S-MTMDPRBSYR,0
21221648,S-RVELRDBCMQ,1
21221644,S-RMDPMXXPR4,0
21221643,S-NRPDLNRYSQ,0
21221642,S-NTCTTOYNTG,0
21221638,S-YBR3MCMRBS,0
21221623,S-SIRNNYSRTT,0
21221621,S-ECDMTBZDY7,0
21221620,S-YYO35CZGPY,0
21221614,S-CSXSMY5NOE,0
21221613,S-VOOY9VYLDA,0
21221612,S-CN5ATRTMDR,0
21221611,S-VRRT6I82HY,0
21221592,S-3NB4DQ7CZS,0
21221589,S-OOSTRBRSRV,0
21221585,S-8AOIOBBAHN,0
21221583,S-1ATRBLR3LR,0
21221564,S-I5REOORMS9,0
21221563,S-BYDNE7T60D,0
21221557,S-ZYNT9HTRCA,0
21221556,S-NTLOOCO8T5,0
21221506,S-9QYDX7YTEE,0
21221491,S-TYER6RRY0X,0
21221487,S-ALONNERMDA,0
21221472,S-OGSASSAMEE,0
21221471,S-DRANMZ0DO2,0
21221459,S-B2TRDTLTMI,0
21221458,S-HRTINREDOB,0
21221457,S-CDOTDT9T4N,0
21221455,S-CBSY3MNMNH,0
21221454,S-BRXAYR8YTL,0
21221449,S-NDRR2MRAAN,0
21221444,S-GM09YCADBR,0
21221443,S-6MPD8DD75T,0
21221442,S-NTBY3DMONR,0
21221429,S-ESEINHLP9X,0
21221422,S-R77OBLZPBY,0
21221421,S-NBTO6MRMLD,0
21221420,S-9ZNBED6P8T,0
21221401,S-PM9PRB3Y72,0
21221388,S-N009EMSNBO,0
21221379,S-A4R6EMNM62,0
21221238,S-RVESN8OYBV,0
21221236,S-YXOAOCEOYY,0
21221235,S-O0P5COA6XY,0
21221234,S-3BSYRQS2SP,0
21221233,S-CSRNDTYAT6,0
21221231,S-C47R5RT7ED,0
21221230,S-2YB81M6OBD,0
21221229,S-O1GB31Y4V7,0
21221228,S-NAGRZSARSR,0
21221227,S-YA4EROT79Y,0
21221226,S-ORDSBRRRYG,0
21221222,S-T0R377ANTA,0
21221220,S-OMR0YXRNX5,0
21221203,S-RRMVBY36MS,0
21221202,S-LTSCAYMSTS,0
21221201,S-RBPPO5DY0T,0
21221199,S-B4BOM2ODTE,0
21221198,S-RER5HO6OSG,0
21221196,S-DNADERSOHR,0
21221194,S-ODQDTPYCT8,0
21221191,S-SGMRYBRABE,0
21221179,S-EN88TIA0XE,0
21221159,S-OOS9D9VCOT,0
21221155,S-MTLSYYRRQY,0
21221154,S-DINCT4RSPP,0
21221141,S-79G90TOSOC,0
21221139,S-SXS7D8OTRD,0
21221132,S-ABEOYYOVTB,0
21221131,S-AIMRY4DRVT,0
21221130,S-7CRDEAYRTX,0
21221126,S-DROS8SV6DL,0
21221121,S-X4PORYRRST,0
21221120,S-CCH1MMVOAT,0
21221099,S-B9211DTA9R,0
21221098,S-OBRZBSLBLR,0
21221097,S-OCYE9C76NC,0
21221096,S-SCODTBRTTO,0
21221095,S-3DV28OBDCB,0
21221094,S-SZRI7NALDT,0
21221093,S-18AXBRBYYM,0
21221091,S-8GM9NT9ERR,0
21221090,S-DE1TEBCRT1,0
21221077,S-ZOTXM2BREX,0
21221075,S-TNLMLMDYTM,0
21221074,S-1VGV5N5STL,0
21221073,S-OD40RYYATD,0
21221071,S-ANY6BVZTTN,0
21221039,S-MYOYMGL9NY,0
21220951,S-HARTRNE3D5,1
21220938,S-TRCRROC4C0,1
21220933,S-M9OSABDRNC,1
21220931,S-6YODPO7PPY,1
21220903,S-R9M8BI43RR,1
21220890,S-OHRNYC91TO,1
21220853,S-MQN6DYRRBY,1
21220852,S-VHMROCYGRX,1
21220818,S-VIVSRRRBNY,1
21220816,S-XATNMPYR1S,1
21220815,S-AD3MHSYQ15,1
21220814,S-TMTTBREORC,1
21219555,S-S9ARDCX6HA,0
21219554,S-9TI1O5LON3,0
21219544,S-DS32OTEVAL,0
21219543,S-YEMYRRTERM,0
21219541,S-B9DIRDYRZ3,0
21219539,S-NQNRPM5MX5,0
21219526,S-ORIL1SOHOS,0
21217966,S-3TTYLYORPN,0
21217908,S-EDRRPY5MON,0
21217894,S-RSEE7PRPST,0
21217893,S-SQ3MT4RMAH,0
21217880,S-T3DHX3OC98,0
21217861,S-NRVR4XINLA,0
21217825,S-ORAH6Y7SSI,0
21217820,S-NNODXR0E6D,0
21217757,S-9ESD9HORD7,0
21217667,S-YMTTOMO6AR,0
21217661,S-O9RBG6R092,0
21217635,S-NYSVTAEQRP,0
21217634,S-YARB5LYQAY,0
21217616,S-RTRTEBRCSY,0
21217602,S-DBV74TRAY1,0
21217599,S-BESC7RTTBN,0
21217547,S-R9IR8ROQ39,14
21217540,S-PZOBTNXDNS,1
21217532,S-7VRS8SAA9Y,14
21217513,S-7BNA9BSRXT,14
21217504,S-PTTODOD3ZC,14
21217444,S-1GP6DAQVYX,0
21217425,S-ZBYVL9ANOM,1
21217374,S-071TV2HNHY,0
21217336,S-NTOTARDMM8,0
21217323,S-A6NIRPE0BG,14
21217299,S-XNBBBRPSIN,0
21217296,S-6AOTEYDBN3,14
21217285,S-A1QOEERCXR,14
21217283,S-YRETAOT1NZ,0
21217278,S-4B2MTO3D0R,0
21217275,S-RYSGYSYSTR,0
21217273,S-ZHNITBH0CL,0
21217272,S-S0PCQVVEM3,0
21217250,S-AYTRIRN0OM,0
21217246,S-5ALIZR9T1D,0
21217244,S-EMRSRTYSSS,14
21217241,S-DRTEGHRDSR,0
21217239,S-OYSYR9RRHB,0
21217187,S-6RCTHAPHDZ,0
21217185,S-DYRSO5YBRY,0
21217167,S-QMCZA5TTYL,0
21217166,S-PYDMID5LDL,0
21217155,S-2SC26MRYDY,0
21217145,S-ZTDDAYOPQN,0
21217132,S-LDSL0AMAMD,0
21217128,S-CRPQIERYDO,1
21217126,S-RSRPENRNSC,0
21217119,S-ZXDRTSSCY0,0
21217117,S-C9SYBYP6RC,1
21217111,S-O77TMYD7DS,0
21217105,S-RETTAPRD1R,0
21217104,S-YTXGN33N4N,0
21217101,S-TRTML07XRM,0
21217090,S-1BTT6ETD21,0
21217086,S-SMAEA128IT,0
21217075,S-ESMNRSSDSL,0
21217068,S-CO7OO4NIES,0
21217067,S-DYMMNSROT0,0
21217065,S-3A2OSSENBR,0
21217050,S-DPNE1DE5X4,0
21217033,S-TAYTPBRSID,0
21216950,S-TMYVR4YDTH,14
21216926,S-0NRNMEEARX,0
21216902,S-GSY32OB1BT,0
21216886,S-AYSZ1SYEGE,0
21216850,S-DORBAVBLRR,0
21216827,S-BB3TLTBT2S,0
21216779,S-6Y47OLTD8Z,14
21216700,S-SDBVTSHNTN,14
21216696,S-R6SRADELRN,1
21216670,S-Y9M5NST1M4,14
21216613,S-R1EDTTSTRR,14
21215322,S-DA52OONMRM,0
21215287,S-1ECTT8RDOR,0
21215277,S-P7BNEBL7BS,0
21215246,S-1NRDDTSE0H,0
21215095,S-IMMXLBERGI,0
21215075,S-MBRXYMDPEG,0
21214899,S-MPNDR62RER,0
21214746,S-ACOG0SBTOR,0
21214632,S-TOC2CEEP2L,0
21214605,S-DYETRMNTEY,0
21214092,S-AMVB29P0VO,0
21214050,S-TXCOQNGAYR,0
21214032,S-TDRB8LBTTC,0
21214019,S-OALSNRGVSH,0
21214013,S-N76MASNT3L,0
21213996,S-NTDRY9ZLOE,0
21213860,S-IZM3NQANBB,0
21213858,S-DBMT7XYRZ4,0
21213849,S-S212Y0RAQD,0
21213829,S-OROA7PMBSX,0
21213814,S-NLN7ZEYO50,0
21213794,S-T3XDGOIEEM,0
21213764,S-MLDSTEBSSH,0
21213759,S-1NARN9DODS,0
21213717,S-RAPTYTS6EZ,0
21213331,S-YYEQBAERO8,1
21213129,S-DCBAQOONBH,0
21213088,S-YTZTT7YNRO,0
21213075,S-T6OTDVS3ES,0
21212945,S-Y2PB0TOPGM,0
21212889,S-1L03TR50HT,0
21212836,S-IS4YBDEDYO,0
21212770,S-DSDBNEMR73,0
21212709,S-PATTA2PEAH,0
21212690,S-YTTAEPYOEI,0
21212680,S-SMRLVRY6DD,0
21212675,S-LPSDQLSRED,0
21212667,S-ELXHLRRTTN,0
21212656,S-8ODXTDM2L2,0
21212603,S-ZRDCX0ZD3S,0
21212601,S-DBNBAOLSY8,0
21211921,S-RTZB0HD9DP,0
21211879,S-OYAIRSY7CZ,1
21211816,S-IDRNBAPSAX,0
21211749,S-PNAZTSD2DN,1
21211747,S-BTS1DMYXTT,0
21211409,S-NO19CBLRMD,0
21211395,S-BD8SE6SRYM,0
21208892,S-BY5S9Y78RQ,0
21208887,S-SGOESASYM0,0
21208879,S-EYBRRGY6AP,0
21208875,S-EI6OAMROQV,0
21208865,S-HRA6V4MBYX,0
21208864,S-7QSPELBDDN,0
21208863,S-ORRTREE5T5,0
21208861,S-1TOE87ADA0,0
21208859,S-S7NGCEZ8BM,0
21208854,S-BBOQRATOI9,0
21208850,S-SN5TSXORIZ,0
21208848,S-EPDRV6C3AA,0
21208844,S-GSSEY1DRNT,0
21208831,S-RYY4AOYESM,0
21208830,S-RHXIXCZ2QR,0
21208826,S-H7Y4SCPO6M,0
21208822,S-BMSM4RRRLM,0
21208810,S-ECZANR0SNR,0
21208808,S-OOTPL9TRSX,0
21208807,S-RPIRYTDCRC,0
21208806,S-0CA0RTOXN0,0
21208804,S-S2M85RSIIY,0
21208803,S-6ES9MTDRYN,0
21208802,S-B7DLPSBDER,0
21208801,S-TXN7R8SOTE,0
21208798,S-59MD3A3TE1,0
21208794,S-SNXYTSGZTY,0
21208782,S-MESO4PRBRR,0
21208775,S-6PEROTTTRT,0
21208756,S-NTTGCRDNRS,0
21208755,S-ATSNMY3INS,0
21208754,S-YSNCSD8RYB,0
21208753,S-25PCSYHA5E,0
21208751,S-ADDOEQSPNT,0
21208747,S-NZMQ25RMQR,0
21208746,S-TQOOS5E0EM,0
21208745,S-RORENQNRAB,0
21208742,S-RRTRONCRRR,0
21208740,S-MR1T2D0TGP,0
21208739,S-IECEACNSBT,0
21208738,S-NHRYAESROT,0
21208718,S-OZNORPRTR6,0
21208712,S-ALCOTSBCMS,0
21208709,S-DODTMT2TMT,0
21208706,S-HRSSNYMMER,0
21208701,S-DDCIOONGPO,0
21208696,S-D2YR18APGN,0
21208687,S-OD1MGXME5H,0
21207637,S-AMOTR7DE2R,0
21207601,S-RQTRSRNYPD,0
21207042,S-ORANRTDYRP,0
21207013,S-MIBRO1LT18,0
21207012,S-5OYYGTHNDM,0
21203535,S-R3S68DOEYD,0
21203527,S-P0GAEYSOG0,0
21203511,S-SYRPNBDR1E,0
21202544,S-ELHPREDP26,0
21202528,S-ROALS7NVNY,0
21202516,S-5BZDQNTSRT,0
21202474,S-Y1YBS5M3NZ,0
21201808,S-REDGBSYDXD,1
21201800,S-RTYBYR1ES0,1
21201795,S-BMTRCHO3A2,1
21201763,S-S8MLH9SDAR,1
21201758,S-RMABTPL4TS,1
21201753,S-R0AD9ORC33,1
21201749,S-6AMY1HBARY,1
21201742,S-1I3LNQICM3,1
21201721,S-9CT7HRGTOT,1
21201711,S-EONZBOCSTH,1
21201700,S-RB8BOCD9MR,1
21201689,S-OHIPSANLRO,1
21201684,S-BCYBLZTCMR,1
21201681,S-DO7D82MBSO,1
21201676,S-1ORAAET5BT,1
21198145,S-R2EOIMSOIL,30
21198111,S-RR8ZOVYRNY,30
21197848,S-3TYHYBS933,14
21197825,S-ESNBNNPMCY,14
21197752,S-DZRRA1TBMT,14
21197503,S-N3RESLGAOP,14
21197444,S-TMRYYRR8N0,14
21197368,S-76NCOOTVIB,14
21197319,S-ON1PPTBRNS,14
21197212,S-NTTD2ONRLA,0
21197210,S-SSRR3ABOMC,0
21197189,S-QXCCTP2NDR,0
21196962,S-RIQS3YTYRE,1
21196770,S-8REDL0MONO,1
21196727,S-0R2MNLSYZ6,1
21196262,S-ANCSBO3MSI,1
21195454,S-0B5O2E4RRA,1
21195447,S-PEN1STRNAB,1
21195441,S-HQYSSD8YMD,7
21192630,S-C1YQSLPRDC,14
21192627,S-QMBMXRYD0A,14
21192618,S-SDO9RNPM5D,14
21192605,S-MRNM738RIT,14
21192593,S-MOYRDRD1TV,14
21192579,S-ERPEZPTGRR,14
21192578,S-M3TDOT3SGD,14
21192575,S-T9RESIMDNB,14
21192516,S-XEARBSS9XP,14
21192509,S-61OSGYGXTB,14
21192481,S-358TLAYODO,14
21192478,S-R6D5MYVBQL,14
21192430,S-RDMSSSTYCR,14
21192352,S-RDMRBAABEA,14
21192338,S-ZMLSAPD9VR,14
21192324,S-3SC4SSTMHA,14
21192267,S-PS178TRMDS,14
21192193,S-6D6YBTPRYY,14
21192168,S-QRAR4OD5Z9,14
21192165,S-SDYCS0GS8G,14
21192082,S-DM4LMDERYV,14
21191726,S-BYLYST0LRV,14
21191713,S-P4GTY0R0M0,30
21191655,S-73MXS4S3DP,30
21191634,S-PSLRSBSLRN,14
21191312,S-ST4MODDT66,0
21190914,S-MRHERO2NYS,0
21190911,S-1OYCRM76PR,0
21190355,S-SMONCHRBCO,0
21190323,S-BD27DXIROS,0
21190243,S-9PNR7RYDYX,0
21190227,S-LRDPBOCD8S,0
21190216,S-RT3CTPPSBE,0
21190181,S-RDTRBPDOM6,0
21189179,S-YC2COTCI4V,0
21189117,S-8HN1R7NECD,0
21187240,S-RTB1QTSRSD,0
21187235,S-NRADECADAH,0
21187231,S-DREX91TQE0,0
21187228,S-PPTR35RG07,0
21187219,S-V5TRTBTTSR,0
21187217,S-STYR4SRD48,0
21187200,S-0DMCBMCSRM,0
21187187,S-4C5IBDBC4H,0
21187167,S-TODYRTSN9B,0
21187150,S-P4HDELXDBQ,0
21187148,S-DHMAOCTHAI,7
21187119,S-D2CRYNM8AR,7
21187118,S-ETOMN3YOS2,7
21187096,S-7MTOMT7LT1,7
21182300,S-0E4MA7ANP2,0
21182287,S-MOSQTQBGOG,0
21182279,S-TTRABSPSS7,0
21182230,S-BBTPGEYNDO,16
21182218,S-SCYDSAEEDO,7
21182200,S-TPD5TTTTH5,7
21182089,S-SORGORYV3B,0
21181738,S-S4MCTTRZRZ,0
21181713,S-XTYAMABLDT,0
21181691,S-OEN31DSYRO,0
21181639,S-S33T8YRROA,0
21180778,S-8INRMEBPBS,0
21180723,S-NZB9HMSB61,0
21180713,S-I41YQOORRM,0
21180705,S-TH3TB2DDRS,0
21180629,S-YROXCPDOE3,0
21180617,S-R3M2YEATOY,0
21180589,S-SRLZVRDY2D,0
21180337,S-CABZ62VRAA,0
21179876,S-OODYSCETR8,0
21179563,S-MY2DYS2YIY,10
21179512,S-NOTO384RPR,14
21177353,S-VRANCGEEOR,0
21177349,S-DSBL3YDCDB,0
21177335,S-7SQGMYRXDR,0
21177332,S-5NDCLRMNDY,0
21174088,S-AABVTALAYY,0
21174081,S-N6IVZYPRYM,0
21174068,S-NAHDHABD4E,0
21174053,S-R1T6BALT4V,0
21174040,S-MSDH7BGROO,0
21170010,S-6OZ1YXVASE,0
21169879,S-XO2X8V0ISA,0
21169859,S-EOMMDN6TYA,0
21169547,S-R9LSNVACOO,0
21169503,S-ZZHN3EBMVT,0
21169451,S-IT8HMA5RCE,0
21169450,S-CHRNPDTNRO,0
21169425,S-6YRL9L4S7N,0
21169424,S-EXL2TRDYQT,0
21169422,S-ORE11MZSHB,0
21166145,S-QNDYACTTRM,0
21166057,S-OAS6C16TRT,0
21166034,S-DOQRMDCOPR,0
21165670,S-3S4AR4YYRM,0
21165619,S-NTEXRDNLO9,0
21165378,S-DBRDMTAELO,0
21165312,S-AADBMBBETM,0
21165284,S-TMRCISO4SP,0
21165198,S-BLRTNHSCM9,0
21165169,S-S2R65OOSRR,0
21165162,S-M7GNN0XSYN,0
21164983,S-DSM4RMHRN3,0
21164866,S-QDZYTSRCAO,0
21164779,S-DDRN3TB5TE,0
21164601,S-NMSBHOBOQO,0
21163480,S-N5SLZNDOTD,30
21162691,S-O9ROESDBAY,0
21162560,S-MRYCCBVQZR,0
21162518,S-ISQXS8OSOD,0
21162511,S-DEAS9Y2OTM,0
21162504,S-NM0TGLRPRT,0
21162305,S-YAQDTRTLH9,0
21162278,S-YET4YBTGG5,0
21162265,S-NONEL7Y2HD,30
21162257,S-DDEVHOOMAD,0
21162181,S-PTSSR6OMRX,0
21161956,S-EMTPM41OAT,30
21161848,S-ISOIS6RSQT,30
21161788,S-NHL5DDXZEP,30
21161750,S-NOG7D44NBY,14
21161622,S-RY1A5MMBPS,14
21161613,S-SD27ZPRYAO,10
21161576,S-4TN4ODNLOY,10
21161475,S-PBRSRT8YRT,10
21161441,S-RS6ORVY6AE,30
21161433,S-DSQDXG7EQO,30
21161408,S-6YZDRR131E,30
21161396,S-6NYTNTZN70,30
21161377,S-B3O4A7ORY8,30
21161362,S-ND6OH9GMHR,30
21161352,S-3MTYDRER43,30
21161329,S-YYRTTLSYHR,30
21161295,S-YBGSOXREYQ,30
21161191,S-7ASRLRRTSD,30
21161175,S-YO0ZDAATZ3,30
21161139,S-RE0BYTDNEA,30
21161111,S-QIACREV9SL,30
21161108,S-PREPNOTSOE,0
21160153,S-ISN0SDYADO,0
21158644,S-MDDD6LN3SB,1
21158499,S-RAPM0TGDLC,1
21158498,S-ACLZPBDS9E,1
21158449,S-MRYMR1HBED,1
